account,human_gt_burst,ai_max_attn_idx,hit_at_1,hit_at_3,hit_at_5,iou
0x360a1a7917d606f08017401751b640e65586d5df,4-16,16,1,1,1,0.143
0x47aed527c215b5c347dbf5befa08520011440389,0-2,2,1,1,1,1.0
0xe56303d8ff8c25c240f41d90fcaae1469c5b5f77,1-34,34,1,1,1,0.088
0xfcd6a3dc5a18b12490e4aa087c324dc83d223510,1-122,149,0,0,1,0.0
0x32b7d2c82ee59ef18e1e17de43e1b9786b6a42bd,1-32,23,1,1,1,0.094
0xc559b6b7f21c652ef102f55e03d411a8274412ce,0-3,6,0,0,1,0.0
0x52e8ebf98ef95d373d29041182830bf13c52588f,24-84,28,1,1,1,0.032
0x7d7f49f628e88413eb736bf059410bbdfecadcd5,15-16,3,0,0,0,0.0
0x5e578a71736308594b98e980e32b5554b2bb4150,153-296,185,1,1,1,0.021
0x98831a269cb88b6bfcc86e45b32c158981b34b22,6-6,3,0,1,1,0.333
0x1865bf39ec9712f5f3d57cf423495c318939ab3e,2-18,18,1,1,1,0.176
0x4ac6307a85d83962503f86457de9c331a6926f48,0-42680,41177,1,1,1,0.0
0x830b99a1df212abe46c2634f4a0d26685b2b83cf,0-5,5,1,1,1,0.5
0x1ea3ecc937bae79353d198db2cdab1e5cbe625dd,30-35,48,0,1,1,0.125
0x27c2a673b7bed1031562542326f5c466d5c9a8e5,5-19,24,0,0,0,0.0
0x52005b77fbebf53cfd9527a388f58d0431aaaa3e,6-25,37,0,0,0,0.0
0x5caa556d0b8fa8622b1746bcc1211429737dcafc,0-4,4,1,1,1,0.6
0xb1d997d9ada0c16ce3f5c9e12f36497659a82c41,0-3,3,1,1,1,0.75
0x648fbe0e7cece0362ae02cc4f925e282ce15ba90,0-5,5,1,1,1,0.5
0x76d667bf8f1eca3020b3259d3ac062edbc0f9958,29-89,17,0,0,0,0.0
0xc9194a772c23a595dfab28e30376f2e16ec39e01,5-7,7,1,1,1,0.2
0x61152def67e9222c052bf6fc74a0be36c5c0a0a5,17-17,114,0,0,0,0.0
0x5ae320f06dd93b53bdaaff7bf3339ced86b7fd3c,0-16,16,1,1,1,0.176
0xda16d90f207b3aab70eb5aec84ecd1a87912b825,2-7,7,1,1,1,0.286
0x51be7fdb5bad04dc13527aaf81b18c65053fad6c,0-36,12,1,1,1,0.026
0x89e5124b5162a0ceec512e8ba97cd5e6f065fd13,2-18,19,0,1,1,0.111
0x9e50031deb1f02d58abb9b4fa87a8ea99636b411,12-114,63,1,1,1,0.029
0x1ed427535098ed38b5e65d1d8852b63b3ea259cc,5-103,101,1,1,1,0.03
0x7f48a221989661b7bf5a961c6620554a2a3b781c,26-90,118,0,0,0,0.0
0xc2482eb4f3b627d56abb0c5d97e84e6df0055d92,141-163,61,0,0,0,0.0
0xe00e1f7117a69c34694ac1815177c93491fc448f,0-279,132,1,1,1,0.011
0xf63164c4912aed27cd900f92fe5a66f1ebe5c0ce,0-9,9,1,1,1,0.3
0x1f59bc7b5a771b46d40264facbff37350fb5de82,4-7,7,1,1,1,0.75
0x23397c5d9c6363d67b3a294b677f80f93949bf56,0-18,20,0,0,1,0.0
0x309d92218640d631bfc0ea7feb7c95bfd69b66ac,2-3,3,1,1,1,0.667
0x94beb76e99c392f9eff901641e26b4e486026724,3-20,20,1,1,1,0.167
0xd8ddfd63696127b18911546b13856cf98a246ff4,4-39,41,0,1,1,0.026
0xa6bbad92bc79be531bf1198c1240f2d3d77d2290,0-5,5,1,1,1,0.5
0x72e7b8285cb2156ee05cfcc8a4f11fbfe4af37db,0-3,2,1,1,1,0.4
0x8084c9a98ebdd0314f77e738982859fe85380582,6-13,11,1,1,1,0.1
0x30750b40e3bfe029d61a7693ad4ebc29fab11652,6-15,15,1,1,1,0.3
0xf0a924661b0263e5ce12756d07f45b8668c53380,2-656,562,1,1,1,0.005
0x56238ccf73f97ad6ed170d1cf8a0f25fab11bc7b,0-6,6,1,1,1,0.25
0x770056dd0c34f3f33f5bb55f2fb4f2199c41ed8a,2-11,1,0,1,1,0.182
0x2f93947429c9a9c740c3aae495707dd902b3382e,6-115,71,1,1,1,0.027
0x46ba8394210eb32e50943bc963e300ed8b804d30,1-13,14,0,0,1,0.0
0xb7686c343be859d7875f8d6bb7c228858e229b8d,6-333,241,1,1,1,0.009
0x126de4b8b4e10840e7931e5858425f35c99bd323,0-2,2,1,1,1,1.0
0xdf390bcb82f2f574b690f649da6019db64b86ca2,0-9,10,0,1,1,0.083
0xe2621777f2d10d2fc5cf2f7f48d680044f2e49a8,0-2,2,1,1,1,1.0
0x8a0e85901849b40a7f80399a00f7115193c0bdb2,40-41,0,0,0,0,0.0
0x977062d52f782564e8b2cbdc0f68f2183656474d,2-6,6,1,1,1,0.6
0x62c71581708dd73b10e7aa2249778aee016ebf0e,2-22,22,1,1,1,0.143
0x4d2c10881813a371b2a6b8c0d9d06e83ccb9e418,0-15,15,1,1,1,0.056
0x3232d99007e509d29564099c622a89e143fdc05c,14-19,20,0,1,1,0.125
0xa5b424581c8b8037ab34cf0f3537911a8e7aca41,0-6,6,1,1,1,0.429
0x39fa19f4597f426ff743c6bd1da1b9bde70884df,75-188,188,1,1,1,0.026
0x2779554418f66834a811f2beabb0151474b9c67d,1-14,11,1,1,1,0.214
0x9aeeb96044d3eb81f1fac7f81e2a5cf89cf31ee6,1-3,0,0,1,1,0.2
0xed636d9c72ddd657fe6f74ebf2220252b3904994,1-7,7,1,1,1,0.111
0x6fcf42fcd9c6a54b64d1b52083700142952a2805,9-10,10,1,1,1,0.25
0xf76cb4b90bf22608ed667f8b2333d7d87f12c8fb,0-5,5,1,1,1,0.5
0x2bbc90df4b648a417c4cba5702355aef94886d2e,84-87,47,0,0,0,0.0
0x1adc6b83db36db7b0d7d68a8c6bb685d6e5a6da0,16-24,24,1,1,1,0.333
0xa2c7736dddf5cf870896c96e3017a78bc7bb6ef0,0-13,13,1,1,1,0.214
0xbe969917962ef564f936a3f93dd4cfb315ec41ee,1-4,5,0,1,1,0.167
0x80191032fb4d309501d2ebc09a1a7d7f2941c8c1,1-48,3,1,1,1,0.062
0xbcd8c17c24514e9a80ec3cd9368ee32115c8716b,1-12,11,1,1,1,0.25
0x2784574e2405a7d3be1259b5f00412ae652018f4,1-12,12,1,1,1,0.25
0x85e150d832942b10383b6d83211224c1ef37fad8,2-4,4,1,1,1,1.0
0x4a8b69bd663e6967a118456a30a51495bdba704c,41-43,39,0,0,0,0.0
0xb1843d1eb962da7760a80fc91b442491cf437492,5-14,14,1,1,1,0.182
0xd11d565ba23b523ef7737aa24bdbb75a06521d87,2-12,12,1,1,1,0.273
0xee18e156a020f2b2b2dcdec3a9476e61fbde1e48,1-446,363,1,1,1,0.007
0xda3f8db5f3ecb711a5c6952f0b14eb0005ebf63c,116-1170,897,1,1,1,0.003
0x6fdb2fe7ee003472de92b039de2d7e56f2e91e6d,28-49,18,0,0,1,0.0
0x6bbc5d72bbef0f94454ff5485bc67d96dbe741f5,14-235,236,0,1,1,0.004
0xdb9a0ef90ff67b9d0ae480565f7d576f0fd52431,56-172,38,0,1,1,0.017
0x37a8c55f6860e19f353686f5dd9c603adb8448b6,2-24,22,1,1,1,0.13
0x3833552d7302457831246975baf0527b62cf54e9,0-4,5,0,1,1,0.143
0x9d4b62503b4b7993182323effe6245f6d77e4413,2-18,18,1,1,1,0.176
0xd4364d515103170d47149bca6512645ccb981069,163-295,121,0,0,0,0.0
0x52037ab8f61ccced602f2405583ea0a518aa97e3,0-1,12,0,1,1,0.25
0xbfb2ce39259e0254c2d614fbed77d6973d51478b,0-9,9,1,1,1,0.182
0x8baa4757f0a110dc4e5c365e7376d8449b084d16,0-147,104,1,1,1,0.02
0xd13feb17b475a85dc0ae02155bca8be7937f0725,31-89,74,1,1,1,0.051
0x6dc5f61513230b1f652a4a304511075537b08f63,0-2,1,1,1,1,1.0
0x31f530b58efa42dab4bd1789184b4cc6b884dea0,16-30,25,1,1,1,0.2
0xcc661ff19fbd11d28ed3d48c06e8ac7fd89152b0,54-238,248,0,1,1,0.005
0xfddbfa1b0b93612b95e3296690b63b74d019370c,0-53,56,0,0,1,0.0
0xc76be07eba6f759cfef1c369a9c9c493a28208c2,1-2,3,0,0,1,0.0
0xdf1ec2e44a8b1774b068ecfc5ef1c937a86baf3e,27-140,5,0,1,1,0.009
0xcba1e79e47dd511b87dcc69b279953543d453fc5,2-16,16,1,1,1,0.125
0xed2d26eed06ecfbfd796d1ec551d2a649a31e576,9-108,159,0,0,1,0.0
0x26a022e559ec404c142ec873f1cde696ac97915b,1-2,2,1,1,1,0.667
0xb1c32c8cc1978f14ea2564ed74ec146e0f079890,0-3,3,1,1,1,0.75
0x018f2f4b3c9e38607aa7ab4dea23e9d663e3e050,1-2,2,1,1,1,0.667
0x8d1f89e686290a5215579f385b032804a6307b48,78-172,137,1,1,1,0.032
0x1bbeed1e4ad3c102a58129c65f4e04c4c67009af,0-11,23,0,0,0,0.0
0x03b7882e55871ffb6300bd2511a52685d689bec3,0-91,59,1,1,1,0.033
0xb53e95a4b7c5e15a790df3a66709b2e9f1cf9e3f,0-14,18,0,1,1,0.125
0x1164b5b85af48f92f35a7b3043300a91ae8d0b48,2-4,5,0,1,1,0.5
0xf62960f4b886ff538eccd07ad2d3bfa69df956bc,2-28,28,1,1,1,0.111
0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,2-741,688,1,1,1,0.004
0x4686869e7b3c5fbdd35e399c2fc3e652647c2771,5-13,13,1,1,1,0.333
0xb8f8881f561f7a1d8c44d3d38e9d5bd7d88a77df,0-42,52,0,1,1,0.022
0xb9ba61669e7652970180b3b98972b001b8fc88d2,1-2,2,1,1,1,0.667
0xf8e380d0fbbfa91732c80bc82248378b11cd01cd,1-10,7,1,1,1,0.3
0x4ebf3d4a66b3d8a8d393aafa9f6d36d30edabc14,1-168,143,1,1,1,0.018
0xe55e8106d4be6887d98774b464e8bdfc38ec0f63,0-10,10,1,1,1,0.167
0x8e1701e9509250d808eeca648feb1b8d7eed0704,15-46,7,0,1,1,0.061
0x5e9a57b29f06ef051348f60d38c7ccf6b7391a87,0-26,24,1,1,1,0.111
0x8ab2a5c943d71959e73dcd7c075947c27d63cffd,3-3,1,0,0,1,0.0
0x8311959a608b0a4a55df256fd7d123d89207d925,5-11,6,1,1,1,0.429
0x8e9453abc0b3f95ad25bd07f630a345709dc3994,1-9,9,1,1,1,0.2
0x73d6b01f55e81a48155b0174c1f1386f8a6fe0c4,1-7,7,1,1,1,0.429
0xfbb62df5cbc8d0bc4c2a0e5c53b8602d49471495,0-3,3,1,1,1,0.4
0x26fdf3850c213c0cd60c14be7eded4b8d628259c,0-10,6,1,1,1,0.273
0x8335392fe1b236296c5d5f653264396de165e46c,0-4,4,1,1,1,0.6
0x4eb1d2050017cf862939340c017a31aa2d59d8d8,3-8,7,1,1,1,0.286
0x0c626d05fb5805362f2fbd5f4291211b691f129b,0-1,14,0,0,0,0.0
0x06eaf8e306194b117164b25ae42bcb4d996ee83b,3-64,16,1,1,1,0.032
0xe23b3a7ae54b94a28e3a7ad744a91108fad800fb,1-27,33,0,0,0,0.0
0x65088f603a0998876efe5a786fa64ee13e667e0b,7-8,7,1,1,1,0.25
0xd537736860c1762a3f8db43b5f58327b1d6edf91,24-156,58,1,1,1,0.023
0x84f78a787c5b5c76ff10c9039ce3b7ead8aae10d,123-285,241,1,1,1,0.006
0x173f55c725d4e6932e24f5eab84da821362aa7a0,11-380,143,1,1,1,0.008
0x1071c1e161a70afe8f4d60635df7bda3edcc75fc,0-14,12,1,1,1,0.2
0x471d51b8b44543d9fa33869f743dc6e86e78adb0,1-7,0,0,1,1,0.25
0xc8f223f9bbb5e776ef787ba36d7875ce6d56c00d,3-5,7,0,0,1,0.0
0x67c4612b31cb90e6215273346a7a61f74e3f2c45,2-6,6,1,1,1,0.6
0x38b9dafe93f0b3ab7d35ac42165b73c0f3c5fd8c,8-9,12,0,0,0,0.0
0x2aa8af4a79575458d5d0bcbff6d7f045f877e3c4,1-21,14,1,1,1,0.143
0xbb53be0690ae7256833099a1f01125eb33445692,60-140,182,0,0,0,0.0
0x9a4afeaecd8efe2a7186365b55e72503d555713b,2-11,12,0,1,1,0.182
0x47b24b63c9cf3fd57dc96aab6b8b46e4c5b74008,2-9,10,0,0,1,0.0
0x34959919244b18128d084834dba11f0c91732ede,62-75,2,0,1,1,0.062
0x52414069b0af176210603ef8621d0b0d6b669e6a,3-16,15,1,1,1,0.133
0x4c334f280f9e440788b66c4e5260c03e4477267a,0-11,19,0,1,1,0.071
0xea2d88d33d73e5ef4341c2e9ee42c6820effcd8a,0-10,10,1,1,1,0.273
0x0e50fac3b2eaee7ba87b6d644b6c03e946b19f8d,1-3,3,1,1,1,1.0
0x435fe8272698ca7032c41cbe5d412e0369d159ff,3-17,17,1,1,1,0.2
0x8f491f95e744033487234e54945a44279b932168,1-7,7,1,1,1,0.429
0x6668bd45b15e2775f03e738ef6257637a9745287,1-11,11,1,1,1,0.273
0xa9d499f4e14d5046cbdfd01cde3e8c3ea0ac94d7,58-123,55,0,0,0,0.0
0xf91f7b551505720786e9098d6b8a2b2ddc7034f5,3-44,0,0,1,1,0.023
0x31e437cfa7dd0c6bad194e4865c3696551715c4a,0-3,3,1,1,1,0.75
0x54b623c82365ef20680b17301bd949bcd5599eb9,7-21,21,1,1,1,0.125
0x8c427c26766aec6b8c148a08c52ed5fab2d52ede,15-38,36,1,1,1,0.125
0x33d262cbb8d4bcc568f7809230ecf609dd31d379,2-18,24,0,1,1,0.111
0xe4837a2ece6832babedc2be30bb92da6fa42f484,0-12,10,1,1,1,0.231
0xbe4d96c175522ee81fce04c4f2e346801f4f92c8,32-35,35,1,1,1,0.167
0x067039dd2371efe930daac4a3eb1d9922407d6d1,1-4,4,1,1,1,0.4
0xe8166a324fcd1645d8ae06fbf98f945724676207,2-9,0,0,0,1,0.0
0x9ac875126f733c3e8b58d1f9a14eeb38facda757,1-16,0,0,1,1,0.118
0xf94c71665124b46c2ecc6f364c6bc793c0ecf3be,0-6,6,1,1,1,0.429
0xa6e5b2cba338e6fa4895afe2055274e4f4f4a680,0-52,34,1,1,1,0.057
0x608c6f2d1c4531254d296dea32fbf981ce1f2ee7,16-24,22,1,1,1,0.333
0xe276c66af8853cdd91c1a25608b4e8b599f4da0e,5-7,7,1,1,1,0.5
0xc4856c6c04ee3416daeaed3e5abae3622bbe1ebe,1-4,4,1,1,1,0.4
0xea6f6657e76b1bab2497d020761fea2b2c1f62a8,142-150,20,0,0,0,0.0
0xeca85699b927e91883310c7ccc7ced91e92ad658,2-11,11,1,1,1,0.3
0xaba9897c9422b1c30733169d3da7ff83d7f23044,0-14,16,0,0,1,0.0
0xa0b24d99d4efa7bfd5d2c5c3a56af2cc4a323e83,47-327,151,1,1,1,0.011
0x2f0659e728b2bc6459f7be68b9cd1a919c65e86d,1-39,40,0,1,1,0.05
0x97d463f90f3176438628ffd04e61a91e70325931,0-27,27,1,1,1,0.107
0x6a9c2ec4f4888d7338fc1b28584aaafeb01e6db3,0-5,5,1,1,1,0.5
0x0967c50bfec4dba06e28e8fdbcfd15a23474fab4,0-11,11,1,1,1,0.071
0xf17ba6d6ac0c9e691aa530482d616a4120134a17,9-13,7,0,1,1,0.143
0x523ab8a576f3ceb0982913e651ca56495d54ee45,5-7,4,0,0,1,0.0
0x11cdaf423b9e424b9b4a3d75274f16ea7571a5ab,69-71,63,0,0,0,0.0
0x7c9001c50ea57c1b2ec1e3e63cf04c297534bfc1,15-86,1421,0,0,0,0.0
0xe27c3dc592bdc5c07cf5acd5306862494cc44ac1,0-1,8,0,1,1,0.25
0x54ce5f448b0384e3e97ad3d588c62e2ce6635756,0-2,2,1,1,1,1.0
0x1056d8d9ebb0e0d8710a0e2a1852d4a09d56464a,2-3,4,0,1,1,0.25
0xe460f3e0adc58357ea5e3ac1d839611dee826354,18-18,0,0,0,0,0.0
0xd5edb088b7382b397238f5010d14cf10dd395007,0-3,3,1,1,1,0.75
0xf724d6e04ea78c3e0b62f020e792cb8a7e1929f6,37-84,60,1,1,1,0.062
0xa902a214fdc137cf9dbc6d455d02e6e4ea2aca36,0-1,1,1,1,1,0.25
0x7402f8bdea1d05f039c98d78cab0da6740fbbc3f,10-83,116,0,0,0,0.0
0x7ac9334686f49da9a22e02ec7808550b1a9de3ea,2-7,5,1,1,1,0.5
0x2325a39895d2ecc7008f4928039fc62cdf93172c,4-8,8,1,1,1,0.333
0x23886b2a4e1edc3e558e2411cd16055e006b7a11,0-7,7,1,1,1,0.375
0xcb5efddbea13b2419314a0452ff92207d3b38097,62-143,166,0,1,1,0.012
0xf25939b1a50ca592b7fbf2dec1b67971d0a2403a,0-1,35,0,0,0,0.0
0xaff3c57469d4d7756caed351ee154734b7e733bf,4-12,4,1,1,1,0.2
0xa36a4c4a7cbfa24d087e02e49a0a600b2aaf5ee8,1-22,23,0,1,1,0.087
0xb9b9b6aca1a0cf4ea4eb0ced466d66a62f8eb072,0-26,26,1,1,1,0.111
0xcaa5854034d7eda409e2479c6c0351c167e21a08,2-25,25,1,1,1,0.125
0x0c6a415effaa3a2310c0db718090f4c5fd633982,2-12,9,1,1,1,0.273
0xea05f37657aed5d6066c42c1458cdd1aaf48b80a,0-20,14,1,1,1,0.143
0x9cd0d014d683c26d7f7b24ea6a001d9caf8759c3,164-184,158,0,1,1,0.043
0xd599cf7c482f5da1b98d470e19b7391c2f161b24,109-387,270,1,1,1,0.011
0x6689fbf833f97850cbe93a5bc1ef62cc5e808b72,12-68,68,1,1,1,0.053
0xe84774afe41f7d76188cc78605d50fbd677fa1d3,2-13,15,0,0,1,0.0
0x8c34460976e89edde3e2898dc7f23b597d295103,0-2,4,0,0,1,0.0
0xb366898b85ce3ee45d5909372fc67456f3f336aa,1-9,9,1,1,1,0.333
0x8db82c361c101cac757d709200b23ffc8e69fad2,1-3,3,1,1,1,0.5
0x9af3bf0b0a117d3fbfb37dfc7fa67f9a645488fc,0-77,21,1,1,1,0.038
0x1e711a766cd4ec07c590eef54a112190b4826b4e,1-28,12,1,1,1,0.107
0xd0206f494e1834a0ad76b202bebfc916317884cb,0-118,119,0,1,1,0.017
0x4fbc4c6c416a84e04b2239202396f378d7af51ee,5-14,14,1,1,1,0.3
0xb424a7365ec66eec119cc5caf80c29195951c8ee,0-209,126,1,1,1,0.014
0x34d202c37f9609a3d0d44db259ff51bae8ea2d0f,0-6,3,1,1,1,0.25
0x641b92e0777e6a3e7400414925cd03bbe888ca71,0-4,4,1,1,1,0.6
0xdd0940c356ebe5bb23039bbf6c83f33c7d510dc9,1-17,13,1,1,1,0.176
0x4046c3d647b6939a20d9d977097c361b71ba46b2,0-4,2,1,1,1,0.333
0xa464c7a51e867be1ea5dcdf7b8453f32ad4c4d9a,84-101,92,1,1,1,0.105
0x8ebdc7a1c2d1365cb00127129ed498fbb4ab1b98,0-6,2,1,1,1,0.25
0x2a226ff47f726180c172b31683318dda5509771a,2-5,5,1,1,1,0.75
0xc80bf9bd2ba59064be000eea92aed19eefb333a1,15-28,28,1,1,1,0.133
0xa1aee54a6d83671f8854e992fbfc2eaba9c7b674,13-607,372,1,1,1,0.005
0x64f0d720ce8b97ba44cd002005d2dfa3186c0580,5-566,128,1,1,1,0.005
0xb93184f8cfd3012e77114c93bf6ef08e9d6779a3,3-8,8,1,1,1,0.5
0xe977419ef28e71ed541ff6318cea9a6392709a48,0-17,17,1,1,1,0.167
0x1d60606d8a09b5015d773a80b0c660bb8d91809c,141-198,188,1,1,1,0.034
0x78ece8d4628cc1072755185027ad854331ac8771,2-3,3,1,1,1,0.667
0x68412063a56225ae349296a1db47788ccef4597c,1-6,6,1,1,1,0.5
0xcbf99a459b71aa633ff40eb14db95e0618c64b26,0-16,13,1,1,1,0.176
0x634cdd7ebeccccf517cd8f4eca959474bc1b58cc,0-4,6,0,0,1,0.0
0x76524f023c42cb4018d24b8097959b2ecf8fa8ea,0-9,9,1,1,1,0.3
0xa6626a8a85f2032930a25d278ae149191e3ba247,4-22,22,1,1,1,0.1
0xe7b8ba1b19fc3935d659f29c613a7f9aad23cf7c,151-615,44,0,0,0,0.0
0xcc1495e5c33dd65ae1006a3d61c908beece0e771,0-24,7,1,1,1,0.12
0x74886dd45da313f3d3d32235fed4595827d0865d,1-2030,541,1,1,1,0.001
0xd189e256bcf1ca98804a13928dd3ded37f8ca08d,0-5,5,1,1,1,0.125
0xc3255e535fe867566220918362b5a6cbce0e7362,0-51,30,1,1,1,0.058
0xd52fcaf53cd3efd7e1d484fd9cd2dd21355063e5,1-10,10,1,1,1,0.182
0xdf9372c8bb73006668346d153a79ea217c8265ad,0-164,166,0,1,1,0.012
0xbfdf5f7ac2962b334ec2833ddd9ff30961b58a36,0-2,2,1,1,1,1.0
0xfc06bff6785075b3bb49b226b8c10b6b98025c80,0-5,5,1,1,1,0.5
0x997ad34840281d459251abdf9c90d9a8c6a6e01a,12-23,1,0,1,1,0.071
0xb9a0abef603708a6ad2ded3ef652a6eb81ac6a2c,0-1,0,1,1,1,0.25
0x4c6bad785ffcf6c0746f53dbcac9c5e877f75bfa,3-40,40,1,1,1,0.079
0x19bfd8a539ca899983b30e1d1c3370ac03d6b7ab,2-28,24,1,1,1,0.111
0x215e7e7edefda37eb39df17b8b91da9a60d85530,0-2,2,1,1,1,0.5
0xb66732ca0103b56fe9a8f598d6bf97b0c9536059,70-177,215,0,0,0,0.0
0x6fce6d2ceca868ac809d1e8d52e9fc3b8690118f,25-55,37,1,1,1,0.097
0xf8178b379ec4fd758230d28c55c89c064708dfe5,2-3,4,0,1,1,0.25
0xb467ca6b266edfec39441e82c7dd3b2021da4846,2-4,8,0,0,1,0.0
0x1086feeb031e45e8fcd770662aa8302d7c23ba1f,225-306,66,0,0,0,0.0
0x0f23430d929f24b86cb3bf375b94d96361d0420a,2-24,16,1,1,1,0.13
0x22cff91f77a2ed675f3ab4aee16e15b27f6f275c,3-430,425,1,1,1,0.007
0x6a1e30ec57dd27e9ad25eca7226bc023b5069f85,2-10,4,1,1,1,0.333
0xb914dc808d62fc9638d5b04a58bdc831064e7d7a,4-48,35,1,1,1,0.067
0xe93a6627cdfb1f3b640e4eab649b897786602051,12-15,0,0,1,1,0.4
0x671167ffa438c87f134395d68b820d5a42202214,0-1,1,1,1,1,0.25
0x2b418bee379c1becb9443a0a326fb4e26cf72078,0-7,7,1,1,1,0.375
0x12b73519d6e2bea18d55298e924e198e17332ca1,1-2,2,1,1,1,0.25
0x7f7be29bd339a38face53918dc8cdbf6a06bc7e7,1-3,3,1,1,1,0.5
0x303345349da72a28d12d5515f145dd77cb84bacc,3-26,28,0,1,1,0.08
0x848b73f8cb6778203edbe4aa18f293b238fd3712,12-168,171,0,1,1,0.013
0x14ca4346167a1e3b872f86af0fe118c60e77dd68,0-2,2,1,1,1,1.0
0x2674732514beb77e0d79b231a3c66f0fc47e2741,124-170,28,0,1,1,0.042
0x216dc48f74bacc2a1ae7c064fd22cb542a70088e,2-10,3,1,1,1,0.333
0x3683ed5a996c11d0eb4d47c9bff077772644ac62,12-23,13,1,1,1,0.071
0x7a2bb19483e0df6fc7d5159e2f70480cfef4c50a,0-3,3,1,1,1,0.75
0x69bbf9a44b46083dad05d070422aaeafaca3204c,55-55,57,0,0,0,0.0
0x89b6206ce2919da73a89d30cbbf9c26c6495c896,0-35,35,1,1,1,0.083
0x8ac31fe1c6f5d1a65287379267b2d10e2d6bc52f,1-6,6,1,1,1,0.5
0x5874cc4e5b29cdfaf52323d85deb5e1a81de1f15,3-39,39,1,1,1,0.081
0x3e02b1414e5a7f0fb9dca4d6d61e352c5ef1eac4,15-17,17,1,1,1,0.5
0x6a1dea6f4c9d48035d855e8399e20e254f0ce1ac,12-17,17,1,1,1,0.125
0x0d5d6005fca3d29a3c494863fecc6b0359786e30,0-9,9,1,1,1,0.083
0x60e6a89060b325148fe247e9e1c0d090e2764ec2,0-23,22,1,1,1,0.125
0x37ce714cd173d79c209cabe9ab41830f5c31363e,1-2,2,1,1,1,0.667
0x4ea9d0cf2f3dac3c7405c523471b5458ea2a8321,0-24,28,0,1,1,0.037
0x8e3f2d9bbd1759e13ebd96d95cef2fe468009e6c,0-11,10,1,1,1,0.154
0xc75dd862e11253b3c945220fbfa3c52e78dc0b73,2-15,14,1,1,1,0.133
0xd85695a6468660b014efb04be87e8916e7e330a7,4-138,132,1,1,1,0.022
0x7bed530a0c85562ceff547df75cd4cf70a5a5eba,7-11,11,1,1,1,0.333
0x3c4385ea6b6105967a68e8202f6818cab642004c,0-1,1,1,1,1,0.667
0x1161acf9a61b8cd951f5364e897c586883a1fe76,0-6,7,0,1,1,0.25
0xba83e9ce38b10522e3d6061a12779b7526839eda,23-112,186,0,0,0,0.0
0x2a1c3aa6d0a1fd21a74348dba16c6abca1c88914,0-9,9,1,1,1,0.3
0x73c5a642d0ac80d4033f6782d42bb377d4eee2fc,0-9,5,1,1,1,0.182
0x8328279baa90debe686b29a2948c7fa636cfcd2a,12-20,8,0,0,1,0.0
0x1ce4312fdd45c9184a5561314122b2244bd862c9,1-49,49,1,1,1,0.04
0x9ae60bbe1814ccf73516e6acd00bd8a9ef0f9d9d,27-317,55,1,1,1,0.01
0x6032d639e634e788fce323b316e06d18194f99a8,1-13,12,1,1,1,0.231
0xd8db936e060ad8a4d1a435289a8ad1be05b22878,3-63,66,0,0,1,0.0
0x64ebd0467304e04f96520ab73c6e07d40ad25970,1-4,4,1,1,1,0.75
0x992aa27cb917d4e8c8a65093f0a7b8cd3fcbf7d3,6-8,5,0,1,1,0.5
0x2e3fd2b400a269f7a0b1aaf448ef02679cd557e9,1-13,11,1,1,1,0.231
0x40f726d6d1b858824061ad96e88101231216c7d0,8-9,9,1,1,1,0.25
0x2f285661386ad83f2deb62850fb78bccb4ce8a7a,0-1,2,0,1,1,0.667
0x7c030200a2e8abab418bc58b4f43c46ceb4d9202,1-88,112,0,0,0,0.0
0xf985aa8117999fa3f0f9e71a20d0fe7b88b9d706,1-37,30,1,1,1,0.081
0xd8f203a2cfd7c647cd5a6619e90003724895d570,0-8,8,1,1,1,0.091
0xb4c4523e092f2340557d7298b1541d954b0a3902,0-2,2,1,1,1,1.0
0xe4fa5149306b12d51dc0d04e5e95bc9704ccaad7,12-26,39,0,0,0,0.0
0xce01bb717eb5cf550ac2c9941dc2c8462eef4355,4-11,11,1,1,1,0.222
0xbb1d293ac46180c7fe9eddd43c12e3e44d659e1d,17-225,168,1,1,1,0.014
0x96252384756c3817f14a907d3b4e8b698ce81ca3,8-681,454,1,1,1,0.004
0x9ee1e7d4f70a698689557b6bb67e8b6555e36d59,5-53,53,1,1,1,0.061
0x1058affcf5cd061abcab30dd1bfef82727f9e96f,0-7,10,0,0,0,0.0
0xce0a62249ed1fc7d027cc6d62a55d72030ae0832,0-18,20,0,0,1,0.0
0xb53fb00e8635be2d0ba259d6579650f5a907ee16,0-38,5,1,1,1,0.077
0xfa9980a7240ea1beb0b5ce58c0744fcd67f06104,4-28,28,1,1,1,0.037
0x13c94c666cc6c453b2d6b4a15a2ab7990cfefd91,0-7,7,1,1,1,0.222
0x6ae9a3937e9df8bff944ec0307e7d4748533c5f7,0-170,18,1,1,1,0.018
0x4886df279cc4946941e26de30b4011a2e92d2009,2-3,3,1,1,1,0.667
0x51286825c4c588c05b7c1d6b513828cdf2117c63,0-10,7,1,1,1,0.273
0xcabb89cbca9fcc8e0866c5dc3ee9e4b368d0a4e3,0-2,13,0,0,0,0.0
0xabf0335422f27c01595f639e4d907d07d5e9b3e3,94-108,182,0,0,0,0.0
0x3802b5311c99845fc41c31a0ca99a27f7ba2042d,3-19,19,1,1,1,0.176
0xc55ca254045a09565a3eed7a0cb32d38b7062e52,5-12,14,0,1,1,0.1
